NUMA_Counters_3_size_1_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177945794,317549933741,341177946617,317549934595
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144898442,317528841161,341144899265,317528842015
other_node,109491767,99856846,109491767,99856846
NUMA_Counters_3_size_2_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177960010,317549978501,341177961068,317549978766
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144912658,317528885921,341144913716,317528886186
other_node,109491767,99856846,109491767,99856846
NUMA_Counters_3_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177975354,317550021754,341177976346,317550022206
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144928002,317528929174,341144928994,317528929626
other_node,109491767,99856846,109491767,99856846
NUMA_Counters_3_size_8_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177990809,317550065705,341177991430,317550066515
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144943457,317528973125,341144944078,317528973935
other_node,109491767,99856846,109491767,99856846
NUMA_Counters_3_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341178008728,317550108864,341178009657,317550109156
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144961374,317529016284,341144962303,317529016576
other_node,109491769,99856846,109491769,99856846
NUMA_Counters_3_size_24_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341178026058,317550153571,341178026996,317550154516
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144978704,317529060991,341144979642,317529061936
other_node,109491769,99856846,109491769,99856846
NUMA_Counters_3_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341178044698,317550198929,341178046403,317550199452
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144997344,317529106349,341144999049,317529106872
other_node,109491769,99856846,109491769,99856846
