NUMA_Counters_0_size_1_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177599905,317549129460,341177600394,317549130298
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144552565,317528036880,341144553054,317528037718
other_node,109491755,99856846,109491755,99856846
NUMA_Counters_0_size_2_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177615626,317549164865,341177616278,317549165191
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144568286,317528072285,341144568938,317528072611
other_node,109491755,99856846,109491755,99856846
NUMA_Counters_0_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177631760,317549200780,341177632412,317549201106
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144584420,317528108200,341144585072,317528108526
other_node,109491755,99856846,109491755,99856846
NUMA_Counters_0_size_8_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177648960,317549236692,341177649700,317549236714
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144601620,317528144112,341144602360,317528144134
other_node,109491755,99856846,109491755,99856846
NUMA_Counters_0_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177665701,317549273270,341177666353,317549273759
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144618357,317528180690,341144619009,317528181179
other_node,109491759,99856846,109491759,99856846
NUMA_Counters_0_size_24_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177683841,317549311513,341177684642,317549311701
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144636496,317528218933,341144637297,317528219121
other_node,109491760,99856846,109491760,99856846
NUMA_Counters_0_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341177701431,317549351528,341177701920,317549351691
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53871041,48656194,53871041,48656194
local_node,341144654086,317528258948,341144654575,317528259111
other_node,109491760,99856846,109491760,99856846
